,,,,,,,,,
State,District,Area,Pincode,,,,,,
MAHARASHTRA,BEED,Khalegaon ,431130,,,,,,
MAHARASHTRA,BEED,Khandvi ,431127,,,,,,
MAHARASHTRA,BEED,Kolgaon ,431127,,,,,,
MAHARASHTRA,BEED,Madalmohi ,431127,,,,,,
MAHARASHTRA,BEED,Malegaon KHD ,431130,,,,,,
MAHARASHTRA,BEED,Mategoan ,431130,,,,,,
MAHARASHTRA,BEED,Matori ,431130,,,,,,
MAHARASHTRA,BEED,Nimgaon Mayamba ,431130,,,,,,
MAHARASHTRA,BEED,Pachegaon ,431127,,,,,,
MAHARASHTRA,BEED,Padalsingi ,431127,,,,,,
MAHARASHTRA,BEED,Phulsangvi ,431127,,,,,,
MAHARASHTRA,BEED,Raj Pimpri ,431127,,,,,,
MAHARASHTRA,BEED,Rakashasbhuwan Shani ,431130,,,,,,
MAHARASHTRA,BEED,Ranjani ,431127,,,,,,
MAHARASHTRA,BEED,Reoki ,431127,,,,,,
MAHARASHTRA,BEED,Ruithal ,431127,,,,,,
MAHARASHTRA,BEED,Shekta ,431130,,,,,,
MAHARASHTRA,BEED,Shirasdevi ,431129,,,,,,
MAHARASHTRA,BEED,Shirasmarg ,431127,,,,,,
MAHARASHTRA,BEED,Sushi ,431127,,,,,,
MAHARASHTRA,BEED,Talnewadi ,431127,,,,,,
MAHARASHTRA,BEED,Talwada ,431127,,,,,,
MAHARASHTRA,BEED,Tintarwani ,431130,,,,,,
MAHARASHTRA,BEED,Umapur ,431130,,,,,,
MAHARASHTRA,BEED,Ambewadgaon ,431124,,,,,,
MAHARASHTRA,BEED,Bhogalwadi ,431124,,,,,,
MAHARASHTRA,BEED,Chardari ,431124,,,,,,
MAHARASHTRA,BEED,Chikhalbeed ,431124,,,,,,
MAHARASHTRA,BEED,Chinchwan ,431124,,,,,,
MAHARASHTRA,BEED,Chondi ,431124,,,,,,
MAHARASHTRA,BEED,Choramba ,431124,,,,,,
MAHARASHTRA,BEED,Ghagarwada ,431124,,,,,,
MAHARASHTRA,BEED,Kari ,431124,,,,,,
MAHARASHTRA,BEED,Borgaon ,431123,,,,,,
MAHARASHTRA,BEED,Chandan Sawargaon ,431123,,,,,,
MAHARASHTRA,BEED,Chincholi ,431123,,,,,,
MAHARASHTRA,BEED,Dahiphal Wadmauli ,431123,,,,,,
MAHARASHTRA,BEED,Deogaon ,431123,,,,,,
MAHARASHTRA,BEED,Jiwachiwadi ,431123,,,,,,
MAHARASHTRA,BEED,Kaij ,431123,,,,,,
MAHARASHTRA,BEED,Kalamamba ,431123,,,,,,
MAHARASHTRA,BEED,Kalegoanghat ,431123,,,,,,
MAHARASHTRA,BEED,Kumbephal ,431123,,,,,,
MAHARASHTRA,BEED,Lahuri ,431123,,,,,,
MAHARASHTRA,BEED,Malegaon ,431123,,,,,,
MAHARASHTRA,BEED,Mangwadgaon ,431123,,,,,,
MAHARASHTRA,BEED,Massajog ,431123,,,,,,
MAHARASHTRA,BEED,Pahadi Pargaon ,431124,,,,,,
MAHARASHTRA,BEED,Salegaon ,431123,,,,,,
MAHARASHTRA,BEED,Sarni Sangvi ,431123,,,,,,
MAHARASHTRA,BEED,Shindi ,431123,,,,,,
MAHARASHTRA,BEED,Sonasangvi ,431123,,,,,,
MAHARASHTRA,BEED,Takli ,431123,,,,,,
MAHARASHTRA,BEED,Tambwa ,431123,,,,,,
MAHARASHTRA,BEED,Undri ,431123,,,,,,
MAHARASHTRA,BEED,Vida ,431123,,,,,,
MAHARASHTRA,BEED,Warapgoan ,431123,,,,,,
MAHARASHTRA,BEED,Yeota ,431123,,,,,,
MAHARASHTRA,BEED,Asardoha ,431124,,,,,,
MAHARASHTRA,BEED,Anjandoha ,431124,,,,,,
MAHARASHTRA,BEED,Kille Dharur ,431124,,,,,,
MAHARASHTRA,BEED,Anandgaon ,431131,,,,,,
MAHARASHTRA,BEED,Badibadi ,431131,,,,,,
MAHARASHTRA,BEED,Belura ,431128,,,,,,
MAHARASHTRA,BEED,Bhendtakli ,431129,,,,,,
MAHARASHTRA,BEED,Chinchala ,431131,,,,,,
MAHARASHTRA,BEED,Deodahiphal ,431128,,,,,,
MAHARASHTRA,BEED,Dindrood ,431128,,,,,,
MAHARASHTRA,BEED,Gangamasla ,431131,,,,,,
MAHARASHTRA,BEED,Goverdhan Hiwara ,431128,,,,,,
MAHARASHTRA,BEED,Harkinnimgaon ,431129,,,,,,
MAHARASHTRA,BEED,Hiwara ,431129,,,,,,
MAHARASHTRA,BEED,Kesapuri Camp ,431142,,,,,,
MAHARASHTRA,BEED,Kittiadgaon ,431142,,,,,,
MAHARASHTRA,BEED,Kuppa ,431131,,,,,,
MAHARASHTRA,BEED,Laul ,431131,,,,,,
MAHARASHTRA,BEED,Majalgaon ,431131,,,,,,
MAHARASHTRA,BEED,Mangrul ,431131,,,,,,
MAHARASHTRA,BEED,Manjrath ,431131,,,,,,
MAHARASHTRA,BEED,Nithrud ,431131,,,,,,
MAHARASHTRA,BEED,Pathrood ,431131,,,,,,
MAHARASHTRA,BEED,Pimpri BK ,431128,,,,,,
MAHARASHTRA,BEED,Purshottampuri ,431131,,,,,,
MAHARASHTRA,BEED,Rajegaon ,431129,,,,,,
MAHARASHTRA,BEED,Rajewadi ,431131,,,,,,
MAHARASHTRA,BEED,Rampuri ,431129,,,,,,
MAHARASHTRA,BEED,Sadola ,431131,,,,,,
MAHARASHTRA,BEED,Sandas Chincholi ,431131,,,,,,
MAHARASHTRA,BEED,Sirsala ,431128,,,,,,
MAHARASHTRA,BEED,Sonnathadi ,431131,,,,,,
MAHARASHTRA,BEED,Takarwan ,431129,,,,,,
MAHARASHTRA,BEED,Talkhed ,431129,,,,,,
MAHARASHTRA,BEED,Telgoan ,431131,,,,,,
MAHARASHTRA,BEED,Upali ,431131,,,,,,
MAHARASHTRA,BEED,Waghora ,431129,,,,,,
MAHARASHTRA,BEED,Wahegaon Amla ,431129,,,,,,
MAHARASHTRA,BEED,Wangi ,431128,,,,,,
MAHARASHTRA,BEED,Warola ,431129,,,,,,
MAHARASHTRA,BEED,Phulepimpalgoan ,431142,,,,,,
MAHARASHTRA,BEED,Hingni BK ,431128,,,,,,
MAHARASHTRA,BEED,Moha ,431128,,,,,,
MAHARASHTRA,BEED,Mohkhed ,431128,,,,,,
MAHARASHTRA,BEED,Pohner ,431128,,,,,,
MAHARASHTRA,BEED,Rui ,431129,,,,,,
MAHARASHTRA,BEED,Umri ,431128,,,,,,
MAHARASHTRA,BEED,Parli Tps ,431520,,,,,,
MAHARASHTRA,BEED,Tokwadi ,431530,,,,,,
MAHARASHTRA,BEED,Belamba ,431530,,,,,,
MAHARASHTRA,BEED,Dharmapuri ,431515,,,,,,
MAHARASHTRA,BEED,Halam ,431515,,,,,,
MAHARASHTRA,BEED,Kanherwadi ,431515,,,,,,
MAHARASHTRA,BEED,Kauthali ,431530,,,,,,
MAHARASHTRA,BEED,Khodwa Sawargaon ,431515,,,,,,
MAHARASHTRA,BEED,Mandva ,431515,,,,,,
MAHARASHTRA,BEED,Mirwat ,431515,,,,,,
MAHARASHTRA,BEED,Nagapur ,431530,,,,,,
MAHARASHTRA,BEED,Nandagaul ,431519,,,,,,
MAHARASHTRA,BEED,Pangri ,431530,,,,,,
MAHARASHTRA,BEED,Pimpalgoan Gadhe ,431530,,,,,,
MAHARASHTRA,BEED,Parli Vaijinath ,431515,,,,,,
MAHARASHTRA,BEED,Vssk Pangri ,431530,,,,,,
MAHARASHTRA,BEED,Dadahari Wadgaon ,431515,,,,,,
MAHARASHTRA,BEED,Amalner ,413207,,,,,,
MAHARASHTRA,BEED,Bensur ,414204,,,,,,
MAHARASHTRA,BEED,Chikhali ,413207,,,,,,
MAHARASHTRA,BEED,Daskhed ,414204,,,,,,
MAHARASHTRA,BEED,Dhangarjawalka ,414204,,,,,,
MAHARASHTRA,BEED,Domri ,414204,,,,,,
MAHARASHTRA,BEED,Dongarkinhi ,413229,,,,,,
MAHARASHTRA,BEED,Jatnandur ,413229,,,,,,
MAHARASHTRA,BEED,Karegaon ,413229,,,,,,
MAHARASHTRA,BEED,Kotan ,413207,,,,,,
MAHARASHTRA,BEED,Kuslamb ,413207,,,,,,
MAHARASHTRA,BEED,Muggaon ,414204,,,,,,
MAHARASHTRA,BEED,Naigaon ,414205,,,,,,
MAHARASHTRA,BEED,Pachangri ,414204,,,,,,
MAHARASHTRA,BEED,Pangri ,413229,,,,,,
MAHARASHTRA,BEED,Pargaon Ghumra ,414204,,,,,,
MAHARASHTRA,BEED,Parner ,414204,,,,,,
MAHARASHTRA,BEED,Patoda ,414204,,,,,,
MAHARASHTRA,BEED,Pimpalgaon Dhas ,413229,,,,,,
MAHARASHTRA,BEED,Pimpalner ,413207,,,,,,
MAHARASHTRA,BEED,Pimpalwandi ,413229,,,,,,
MAHARASHTRA,BEED,Rohatwadi ,414204,,,,,,
MAHARASHTRA,BEED,Sautada ,414204,,,,,,
MAHARASHTRA,BEED,Sawargaon Ghat ,413207,,,,,,
MAHARASHTRA,BEED,Tambarajuri ,414204,,,,,,
MAHARASHTRA,BEED,Therla ,414204,,,,,,
MAHARASHTRA,BEED,Vaidyakinhi ,414204,,,,,,
MAHARASHTRA,BEED,Waghira ,414204,,,,,,
MAHARASHTRA,BEED,Ghatshilpargaon ,413249,,,,,,
MAHARASHTRA,BEED,Loni ,413249,,,,,,
MAHARASHTRA,BEED,Manur ,413249,,,,,,
MAHARASHTRA,BEED,Padali ,413249,,,,,,
MAHARASHTRA,BEED,Rakshas Bhuwan Tamba ,413249,,,,,,
MAHARASHTRA,BEED,Shirur ,413249,,,,,,
MAHARASHTRA,BEED,Warni ,413249,,,,,,
MAHARASHTRA,BEED,Yellamb Bhrahmanath ,413249,,,,,,
MAHARASHTRA,BEED,Arvi ,413249,,,,,,
MAHARASHTRA,BEED,Raimoha ,414205,,,,,,
MAHARASHTRA,BEED,Khalapuri ,414205,,,,,,
MAHARASHTRA,BEED,Khokarmoha ,414205,,,,,,
MAHARASHTRA,BEED,Wadwani ,431122,,,,,,
MAHARASHTRA,BHANDARA,Bhandara H.O,441904,,,,,,
MAHARASHTRA,BHANDARA,Bhandara Of ,441906,,,,,,
MAHARASHTRA,BHANDARA,Bhandara Road ,441905,,,,,,
MAHARASHTRA,BHANDARA,Bhandara Town ,441904,,,,,,
MAHARASHTRA,BHANDARA,Chandori ,441924,,,,,,
MAHARASHTRA,BHANDARA,Dawadipar ,441924,,,,,,
MAHARASHTRA,BHANDARA,Kardha ,441924,,,,,,
MAHARASHTRA,BHANDARA,Kothurna ,441905,,,,,,
MAHARASHTRA,BHANDARA,Mandvi ,441905,,,,,,
MAHARASHTRA,BHANDARA,Manegaon ,441924,,,,,,
MAHARASHTRA,BHANDARA,Matora ,441924,,,,,,
MAHARASHTRA,BHANDARA,Minshi ,441924,,,,,,
MAHARASHTRA,BHANDARA,Mohdura ,441906,,,,,,
MAHARASHTRA,BHANDARA,Pahela ,441924,,,,,,
MAHARASHTRA,BHANDARA,Pipri ,441906,,,,,,
MAHARASHTRA,BHANDARA,Shahpur ,441906,,,,,,
MAHARASHTRA,BHANDARA,Silli ,441924,,,,,,
MAHARASHTRA,BHANDARA,Thana Petrol Pump ,441906,,,,,,
MAHARASHTRA,BHANDARA,Bela ,441906,,,,,,
MAHARASHTRA,BHANDARA,Barwa ,441805,,,,,,
MAHARASHTRA,BHANDARA,Bhagdi ,441803,,,,,,
MAHARASHTRA,BHANDARA,Dighori ,441805,,,,,,
MAHARASHTRA,BHANDARA,Hardoli ,441805,,,,,,
MAHARASHTRA,BHANDARA,Kharashi ,441805,,,,,,
MAHARASHTRA,BHANDARA,Kudegaon ,441803,,,,,,
MAHARASHTRA,BHANDARA,Lakhandur ,441803,,,,,,
MAHARASHTRA,BHANDARA,Moharna ,441803,,,,,,
MAHARASHTRA,BHANDARA,Opera ,441803,,,,,,
MAHARASHTRA,BHANDARA,Palandur ,441811,,,,,,
MAHARASHTRA,BHANDARA,Pardi ,441805,,,,,,
MAHARASHTRA,BHANDARA,Pimpalgaon Kohli ,441803,,,,,,
MAHARASHTRA,BHANDARA,Soni Chapral ,441803,,,,,,
MAHARASHTRA,BHANDARA,Amgaon Dighori ,441804,,,,,,
MAHARASHTRA,BHANDARA,Bhugaon ,441809,,,,,,
MAHARASHTRA,BHANDARA,Channa ,441809,,,,,,
MAHARASHTRA,BHANDARA,Dhargaon ,441804,,,,,,
MAHARASHTRA,BHANDARA,Gadegaon ,441804,,,,,,
MAHARASHTRA,BHANDARA,Gunthara ,441804,,,,,,
MAHARASHTRA,BHANDARA,Gurdha ,441809,,,,,,
MAHARASHTRA,BHANDARA,Kanheri ,441809,,,,,,
MAHARASHTRA,BHANDARA,Kesalwada ,441804,,,,,,
MAHARASHTRA,BHANDARA,Kolari ,441809,,,,,,
MAHARASHTRA,BHANDARA,Lakhni ,441804,,,,,,
MAHARASHTRA,BHANDARA,Lakhori ,441804,,,,,,
MAHARASHTRA,BHANDARA,Miregaon ,441809,,,,,,
MAHARASHTRA,BHANDARA,Murmadi ,441809,,,,,,
MAHARASHTRA,BHANDARA,Pimpalgaon Sadak ,441804,,,,,,
MAHARASHTRA,BHANDARA,Pohra ,441809,,,,,,
MAHARASHTRA,BHANDARA,Rengepar ,441804,,,,,,
MAHARASHTRA,BHANDARA,Salebhata ,441804,,,,,,
MAHARASHTRA,BHANDARA,Seloti ,441809,,,,,,
MAHARASHTRA,BHANDARA,Shioni ,441809,,,,,,
MAHARASHTRA,BHANDARA,Andhalgaon ,441914,,,,,,
MAHARASHTRA,BHANDARA,Betara ,441905,,,,,,
MAHARASHTRA,BHANDARA,Dongargaon ,441909,,,,,,
MAHARASHTRA,BHANDARA,Hardoli ,441909,,,,,,
MAHARASHTRA,BHANDARA,Jamb ,441914,,,,,,
MAHARASHTRA,BHANDARA,Kanalgaon ,441909,,,,,,
MAHARASHTRA,BHANDARA,Kandri ,441914,,,,,,
MAHARASHTRA,BHANDARA,Kardi ,441917,,,,,,
MAHARASHTRA,BHANDARA,Koka ,441905,,,,,,
MAHARASHTRA,BHANDARA,Mandesar ,441909,,,,,,
MAHARASHTRA,BHANDARA,Mohadi ,441909,,,,,,
MAHARASHTRA,BHANDARA,Mohgaon Devi ,441905,,,,,,
MAHARASHTRA,BHANDARA,Mundri BK ,441905,,,,,,
MAHARASHTRA,BHANDARA,Navegaon BK ,441905,,,,,,
MAHARASHTRA,BHANDARA,Neri ,441905,,,,,,
MAHARASHTRA,BHANDARA,Palora ,441905,,,,,,
MAHARASHTRA,BHANDARA,Salaikhurd ,441914,,,,,,
MAHARASHTRA,BHANDARA,Adyar ,441903,,,,,,
MAHARASHTRA,BHANDARA,Akot ,441908,,,,,,
MAHARASHTRA,BHANDARA,Amgaon Adarsh Pauni ,441910,,,,,,
MAHARASHTRA,BHANDARA,Asgaon ,441910,,,,,,
MAHARASHTRA,BHANDARA,Belati ,441908,,,,,,
MAHARASHTRA,BHANDARA,Bhawad ,441908,,,,,,
MAHARASHTRA,BHANDARA,Bhendala ,441910,,,,,,
MAHARASHTRA,BHANDARA,Bhuyar ,441910,,,,,,
MAHARASHTRA,BHANDARA,Chinchal ,441903,,,,,,
MAHARASHTRA,BHANDARA,Erli Khandar ,441903,,,,,,
MAHARASHTRA,BHANDARA,Gosi BK ,441903,,,,,,
MAHARASHTRA,BHANDARA,Irli BK ,441910,,,,,,
MAHARASHTRA,BHANDARA,Itan ,441910,,,,,,
MAHARASHTRA,BHANDARA,Kanhalgaon ,441910,,,,,,
MAHARASHTRA,BHANDARA,Khapri ,441910,,,,,,
MAHARASHTRA,BHANDARA,Kitadi ,441903,,,,,,
MAHARASHTRA,BHANDARA,Kodurli ,441910,,,,,,
MAHARASHTRA,BHANDARA,Konda Kosra ,441908,,,,,,
MAHARASHTRA,BHANDARA,Kurza ,441903,,,,,,
MAHARASHTRA,BHANDARA,Mangli ,441910,,,,,,
MAHARASHTRA,BHANDARA,Masal ,441908,,,,,,
MAHARASHTRA,BHANDARA,Nerla ,441903,,,,,,
MAHARASHTRA,BHANDARA,Palora ,441908,,,,,,
MAHARASHTRA,BHANDARA,Pauni ,441910,,,,,,
MAHARASHTRA,BHANDARA,Pimpalgaon Nipani ,441903,,,,,,
MAHARASHTRA,BHANDARA,Sarandi ,441908,,,,,,
MAHARASHTRA,BHANDARA,Sawarla ,441910,,,,,,
MAHARASHTRA,BHANDARA,Walni ,441910,,,,,,
MAHARASHTRA,BHANDARA,Amgaon BK ,441802,,,,,,
MAHARASHTRA,BHANDARA,Bampewada ,441802,,,,,,
MAHARASHTRA,BHANDARA,Chandori ,441802,,,,,,
MAHARASHTRA,BHANDARA,Khandala ,441802,,,,,,
MAHARASHTRA,BHANDARA,Kumbhali ,441802,,,,,,
MAHARASHTRA,BHANDARA,Lawri Umri ,441802,,,,,,
MAHARASHTRA,BHANDARA,Malutola ,441802,,,,,,
MAHARASHTRA,BHANDARA,Pindkepar ,441802,,,,,,
MAHARASHTRA,BHANDARA,Sakoli ,441802,,,,,,
MAHARASHTRA,BHANDARA,Sangadi ,441808,,,,,,
MAHARASHTRA,BHANDARA,Sasra ,441802,,,,,,
MAHARASHTRA,BHANDARA,Satalwada ,441802,,,,,,
MAHARASHTRA,BHANDARA,Sendurwafa ,441802,,,,,,
MAHARASHTRA,BHANDARA,Virshi ,441802,,,,,,
MAHARASHTRA,BHANDARA,Wadad ,441802,,,,,,
MAHARASHTRA,BHANDARA,Yekodi (Sakoli) ,441802,,,,,,
MAHARASHTRA,BHANDARA,Ashti ,441907,,,,,,
MAHARASHTRA,BHANDARA,Bapera ,441915,,,,,,
MAHARASHTRA,BHANDARA,Chikhla Basti ,441907,,,,,,
MAHARASHTRA,BHANDARA,Chikhla ,441920,,,,,,
MAHARASHTRA,BHANDARA,Chincholi (Tumsar) ,441912,,,,,,
MAHARASHTRA,BHANDARA,Chulhad ,441915,,,,,,
MAHARASHTRA,BHANDARA,Devada Bzk ,441913,,,,,,
MAHARASHTRA,BHANDARA,Dongri BK ,441907,,,,,,
MAHARASHTRA,BHANDARA,Garra Bageda ,441912,,,,,,
MAHARASHTRA,BHANDARA,Gobarwahi ,441907,,,,,,
MAHARASHTRA,BHANDARA,Khapa ,441912,,,,,,
MAHARASHTRA,BHANDARA,Lendezari ,441912,,,,,,
MAHARASHTRA,BHANDARA,Lobhi ,441907,,,,,,
MAHARASHTRA,BHANDARA,Madgi ,441913,,,,,,
MAHARASHTRA,BHANDARA,Mitewani ,441912,,,,,,
MAHARASHTRA,BHANDARA,Mohgaon Khadan ,441915,,,,,,
MAHARASHTRA,BHANDARA,Nakadongri ,441918,,,,,,
MAHARASHTRA,BHANDARA,Sihora ,441915,,,,,,
MAHARASHTRA,BHANDARA,Tumsar Road ,441913,,,,,,
MAHARASHTRA,BHANDARA,Tumsar ,441912,,,,,,
MAHARASHTRA,BHANDARA,Umarwada ,441912,,,,,,
MAHARASHTRA,BHANDARA,Wahani ,441915,,,,,,
MAHARASHTRA,BHANDARA,Yerli ,441912,,,,,,
MAHARASHTRA,BULDHANA,Dahid ,443001,,,,,,
MAHARASHTRA,BULDHANA,Dhotra Bhangoji ,443001,,,,,,
MAHARASHTRA,BULDHANA,Bhadgaon ,443106,,,,,,
MAHARASHTRA,BULDHANA,Bhadola ,443001,,,,,,
MAHARASHTRA,BULDHANA,Buldana H.O,443001,,,,,,
MAHARASHTRA,BULDHANA,Chaitanya Wadi ,443001,,,,,,
MAHARASHTRA,BULDHANA,Chandol ,443106,,,,,,
MAHARASHTRA,BULDHANA,Deulghat ,443105,,,,,,
MAHARASHTRA,BULDHANA,Dhad ,443106,,,,,,
MAHARASHTRA,BULDHANA,Dhalsawangi ,443106,,,,,,
MAHARASHTRA,BULDHANA,Dhamangaon ,443106,,,,,,
MAHARASHTRA,BULDHANA,Dongar Khandala ,443001,,,,,,
MAHARASHTRA,BULDHANA,Dongarshewali ,443001,,,,,,
MAHARASHTRA,BULDHANA,Dudha ,443106,,,,,,
MAHARASHTRA,BULDHANA,Gummi ,443001,,,,,,
MAHARASHTRA,BULDHANA,Hatedi ,443106,,,,,,
MAHARASHTRA,BULDHANA,Jamb ,443106,,,,,,
MAHARASHTRA,BULDHANA,Kesapur ,443001,,,,,,
MAHARASHTRA,BULDHANA,Kolwad ,443001,,,,,,
MAHARASHTRA,BULDHANA,Madh ,443001,,,,,,
MAHARASHTRA,BULDHANA,Masrul ,443106,,,,,,
MAHARASHTRA,BULDHANA,Mhasla BK ,443106,,,,,,
MAHARASHTRA,BULDHANA,Nandra Koli ,443001,,,,,,
MAHARASHTRA,BULDHANA,Padali ,443001,,,,,,
MAHARASHTRA,BULDHANA,Pangri ,443001,,,,,,
MAHARASHTRA,BULDHANA,Pimpalgaon Sarai ,443001,,,,,,
MAHARASHTRA,BULDHANA,Raipur ,443001,,,,,,
MAHARASHTRA,BULDHANA,Sagwan ,443001,,,,,,
MAHARASHTRA,BULDHANA,Sakhali ,443001,,,,,,
MAHARASHTRA,BULDHANA,Sao ,443001,,,,,,
MAHARASHTRA,BULDHANA,Satgaon Mhasla ,443106,,,,,,
MAHARASHTRA,BULDHANA,Shirpur ,443001,,,,,,
MAHARASHTRA,BULDHANA,Sundarkhed ,443001,,,,,,
MAHARASHTRA,BULDHANA,Warud ,443106,,,,,,
MAHARASHTRA,BULDHANA,Warwand ,443001,,,,,,
MAHARASHTRA,BULDHANA,Yelgaon ,443001,,,,,,
MAHARASHTRA,BULDHANA,Isoli ,444301,,,,,,
MAHARASHTRA,BULDHANA,Karwand ,444301,,,,,,
MAHARASHTRA,BULDHANA,Mangrul Navghare ,444301,,,,,,
MAHARASHTRA,BULDHANA,Takarkhed Helga ,444301,,,,,,
MAHARASHTRA,BULDHANA,Toranwada ,444301,,,,,,
MAHARASHTRA,BULDHANA,Amdapur ,444301,,,,,,
MAHARASHTRA,BULDHANA,Borgaon Kakde ,443201,,,,,,
MAHARASHTRA,BULDHANA,Chikhli ,443201,,,,,,
MAHARASHTRA,BULDHANA,Cotton Market Chikhli ,443201,,,,,,
MAHARASHTRA,BULDHANA,Dahigaon ,443201,,,,,,
MAHARASHTRA,BULDHANA,Eklara ,443201,,,,,,
MAHARASHTRA,BULDHANA,Godri ,443201,,,,,,
MAHARASHTRA,BULDHANA,Hatni ,443201,,,,,,
MAHARASHTRA,BULDHANA,Kawhala ,443201,,,,,,
MAHARASHTRA,BULDHANA,Kelwad ,443001,,,,,,
MAHARASHTRA,BULDHANA,Khandala Makardhwaj ,443201,,,,,,
MAHARASHTRA,BULDHANA,Kinhola ,443001,,,,,,
MAHARASHTRA,BULDHANA,Mera BK ,443201,,,,,,
MAHARASHTRA,BULDHANA,Mera Khurd ,443201,,,,,,
MAHARASHTRA,BULDHANA,Palaskhed Daulat ,443201,,,,,,
MAHARASHTRA,BULDHANA,Peth ,443201,,,,,,
MAHARASHTRA,BULDHANA,Sakegaon ,443201,,,,,,
MAHARASHTRA,BULDHANA,Satgaon Bhusari ,443201,,,,,,
MAHARASHTRA,BULDHANA,Savkhed Nagare ,443201,,,,,,
MAHARASHTRA,BULDHANA,Sawana ,443201,,,,,,
MAHARASHTRA,BULDHANA,Sawargaon Dukare ,443201,,,,,,
MAHARASHTRA,BULDHANA,Shelsur ,443001,,,,,,
MAHARASHTRA,BULDHANA,Undri ,444307,,,,,,
MAHARASHTRA,BULDHANA,Digras BK ,443206,,,,,,
MAHARASHTRA,BULDHANA,Mehuna ,443206,,,,,,
MAHARASHTRA,BULDHANA,Pimpalgaon BK ,443206,,,,,,
MAHARASHTRA,BULDHANA,Saramba ,443206,,,,,,
MAHARASHTRA,BULDHANA,Sawangi Tekale ,443206,,,,,,
MAHARASHTRA,BULDHANA,Aland ,443206,,,,,,
MAHARASHTRA,BULDHANA,Ambashi ,443201,,,,,,
MAHARASHTRA,BULDHANA,Ancharwadi ,443201,,,,,,
MAHARASHTRA,BULDHANA,Andhera ,443201,,,,,,
MAHARASHTRA,BULDHANA,Antri Khedekar ,443201,,,,,,
MAHARASHTRA,BULDHANA,Bharosa ,443201,,,,,,
MAHARASHTRA,BULDHANA,Borakhedi Bawra ,443204,,,,,,
MAHARASHTRA,BULDHANA,Deulgaon Dhangar ,443201,,,,,,
MAHARASHTRA,BULDHANA,Deulgaon Mahi ,443206,,,,,,
MAHARASHTRA,BULDHANA,Deulgaon Raja ,443204,,,,,,
MAHARASHTRA,BULDHANA,Isrul ,443201,,,,,,
MAHARASHTRA,BULDHANA,Khallad Gavhan ,443204,,,,,,
MAHARASHTRA,BULDHANA,Kolara ,443201,,,,,,
MAHARASHTRA,BULDHANA,Mendgaon ,443201,,,,,,
MAHARASHTRA,BULDHANA,Saokhed Bhoi ,443204,,,,,,
MAHARASHTRA,BULDHANA,Shelgaon Atol ,443201,,,,,,
MAHARASHTRA,BULDHANA,Singaon Jahagir ,443204,,,,,,
MAHARASHTRA,BULDHANA,Tuljapur ,443204,,,,,,
MAHARASHTRA,BULDHANA,Umbarkhed ,443204,,,,,,
MAHARASHTRA,BULDHANA,Gangalgaon ,443201,,,,,,
MAHARASHTRA,BULDHANA,Asalgaon ,443402,,,,,,
MAHARASHTRA,BULDHANA,Bhenwad ,443402,,,,,,
MAHARASHTRA,BULDHANA,Chaora ,443402,,,,,,
MAHARASHTRA,BULDHANA,Jalgaon ,443402,,,,,,
MAHARASHTRA,BULDHANA,Jamod ,443406,,,,,,
MAHARASHTRA,BULDHANA,Kherda ,443402,,,,,,
MAHARASHTRA,BULDHANA,Madakhed ,443402,,,,,,
MAHARASHTRA,BULDHANA,Pimpalgaon Kale ,443403,,,,,,
MAHARASHTRA,BULDHANA,Sawargaon ,443402,,,,,,
MAHARASHTRA,BULDHANA,Sungaon ,443402,,,,,,
MAHARASHTRA,BULDHANA,Wadner Bholaji ,443405,,,,,,
MAHARASHTRA,BULDHANA,Wadshingi ,443402,,,,,,
MAHARASHTRA,BULDHANA,Borjawala ,444306,,,,,,
MAHARASHTRA,BULDHANA,Adol BK ,443403,,,,,,
MAHARASHTRA,BULDHANA,Ambetakli ,444303,,,,,,
MAHARASHTRA,BULDHANA,Antraj ,444303,,,,,,
MAHARASHTRA,BULDHANA,Atali ,444303,,,,,,
MAHARASHTRA,BULDHANA,Awar ,444303,,,,,,
MAHARASHTRA,BULDHANA,Bori Adgaon ,444303,,,,,,
MAHARASHTRA,BULDHANA,Botha Kazi ,444303,,,,,,
MAHARASHTRA,BULDHANA,Chinchpur ,444301,,,,,,
MAHARASHTRA,BULDHANA,Chitoda ,444303,,,,,,
MAHARASHTRA,BULDHANA,Dhanora Mahasidha ,443403,,,,,,
MAHARASHTRA,BULDHANA,Dhorapgaon ,444306,,,,,,
MAHARASHTRA,BULDHANA,Dhotra Naik ,444301,,,,,,
MAHARASHTRA,BULDHANA,G.S.College Khamgaon ,444312,,,,,,
MAHARASHTRA,BULDHANA,Gadegaon Khurd ,443403,,,,,,
MAHARASHTRA,BULDHANA,Ganeshpur ,444303,,,,,,
MAHARASHTRA,BULDHANA,Ghanegaon ,444306,,,,,,
MAHARASHTRA,BULDHANA,Gharod ,444303,,,,,,
MAHARASHTRA,BULDHANA,Gondhanapur ,444303,,,,,,
MAHARASHTRA,BULDHANA,Hingna Karegaon ,444303,,,,,,
MAHARASHTRA,BULDHANA,Hiwarkhed ,444303,,,,,,
MAHARASHTRA,BULDHANA,Jalka Bhadang ,444306,,,,,,
MAHARASHTRA,BULDHANA,Kalegaon ,444303,,,,,,
MAHARASHTRA,BULDHANA,Kelanagar ,444303,,,,,,
MAHARASHTRA,BULDHANA,Khamgaon H.O,444303,,,,,,
MAHARASHTRA,BULDHANA,Khandvi ,443403,,,,,,
